Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Bwd IAT Total,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Idle Mean,Label
41.204.207.41-192.168.1.5-52873-1014-6,41.204.207.41,52873,192.168.1.5,1014,6,07/07/2026 09:11:39,2252.1204655724464,1,0,42.588012537843326,0.0,63.88201880676499,17.035205015137333,42.588012537843326,19.808944890799584,3.9617889781599165,13.205963260533055,18910.184063807734,444.02598141916843,2252.1204655724464,900.8481862289786,1351.2722793434677,45.04240931144893,2026.9084190152018,1801.6963724579573,0,0,0,0,20,0,444.02598141916843,0.0,3.9617889781599165,63.88201880676499,42.588012537843326,14.691024638655136,0,1,0,0,0,0,0.0,42.588012537843326,42.588012537843326,13.205963260533055,1,42.588012537843326,0,0.0,29200,0,0,20,225.21204655724466,450.4240931144893,PortScan
192.168.1.67-151.50.117.1-52269-22-6,192.168.1.67,52269,151.50.117.1,22,6,07/07/2026 09:11:39,42801.754787310565,9,16,3328.61788752526,10146.991937640409,554.7696479208767,147.93857277890046,369.8464319472511,951.2804941537884,190.25609883075765,634.1869961025255,314837.7885936766,584.0882020895963,1783.4064494712736,713.3625797885095,25681.05287238634,856.0350957462114,38521.57930857951,34241.40382984845,1,0,0,0,180,320,210.27175275225466,373.8164493373416,147.93857277890046,951.2804941537884,539.0243930066267,132.1702820776372,1,1,0,1,24,0,1.7777777777777777,539.0243930066267,369.8464319472511,634.1869961025255,9,3328.61788752526,16,10146.991937640409,65535,8192,7,20,4280.1754787310565,8560.350957462113,BENIGN
192.168.1.74-99.139.155.7-40045-8080-6,192.168.1.74,40045,99.139.155.7,8080,6,07/07/2026 09:11:40,19343.845298011973,14,16,4128.183229656938,12435.777563788915,442.30534603467197,117.94809227591253,294.8702306897813,1165.8541466052109,233.17082932104216,777.2360977368072,856291.0082385836,1550.8808893898256,667.0291482073094,266.81165928292376,11606.307178807183,386.87690596023947,17409.460768210774,15475.07623840958,1,0,0,0,280,320,723.7444150485852,827.1364743412403,117.94809227591253,1165.8541466052109,552.1320264481951,241.18293352351296,1,1,0,1,29,0,1.1428571428571428,552.1320264481951,294.8702306897813,777.2360977368072,14,4128.183229656938,16,12435.777563788915,29200,29200,12,20,1934.3845298011975,3868.769059602395,BENIGN
192.168.1.47-192.168.1.5-45689-443-6,192.168.1.47,45689,192.168.1.5,443,6,07/07/2026 09:11:40,348577.6777136489,16,11,4664.17360211423,5864.867668437597,437.26627519820903,116.60434005285575,291.51085013213935,799.7546820596724,159.95093641193446,533.1697880397816,30205.724415896962,77.45762774339232,13406.833758217264,5362.733503286906,209146.60662818933,6971.553554272978,313719.909942284,278862.1421709191,1,0,0,0,320,220,45.900816440528786,31.55681130286354,116.60434005285575,799.7546820596724,389.9644915019195,120.8294689538211,1,1,0,2,26,0,0.6875,389.9644915019195,291.51085013213935,533.1697880397816,16,4664.17360211423,11,5864.867668437597,29200,29200,14,20,34857.76777136489,69715.53554272978,BENIGN
192.168.1.26-65.107.72.117-35472-8080-6,192.168.1.26,35472,65.107.72.117,8080,6,07/07/2026 09:11:40,1380947.8254166814,16,15,3345.7758062750077,4890.93040345012,313.666481838282,83.64439515687519,209.11098789218798,489.093040345012,97.81860806900241,326.0620268966747,5964.531069260215,22.448349915498213,46031.59418055604,18412.63767222242,828568.6952500088,27618.956508333627,1242853.0428750133,1104758.260333345,1,0,0,0,320,300,11.586245117676498,10.862104797821717,83.64439515687519,489.093040345012,265.70020031371376,58.47551950224336,1,1,0,2,30,0,0.9375,265.70020031371376,209.11098789218798,326.0620268966747,16,3345.7758062750077,15,4890.93040345012,65535,0,14,20,138094.78254166813,276189.56508333626,BENIGN
192.168.1.16-157.46.68.36-45848-53-17,192.168.1.16,45848,157.46.68.36,53,17,07/07/2026 09:11:41,691954.5078661201,17,13,4737.336778714796,7537.522870440971,418.00030400424674,111.4667477344658,278.6668693361645,869.7141773585736,173.94283547171472,579.8094515723824,17739.402676932506,43.35545134681661,23860.50027124552,9544.20010849821,415172.70471967204,13839.090157322402,622759.0570795081,553563.6062928961,0,0,0,0,340,260,24.56808909652941,18.787362250287195,111.4667477344658,869.7141773585736,409.16198830519227,150.57129111810895,1,0,0,0,0,0,0.7647058823529411,409.16198830519227,278.6668693361645,579.8094515723824,17,4737.336778714796,13,7537.522870440971,8192,8192,15,20,69195.45078661201,138390.90157322402,BENIGN
99.139.155.7-10.0.0.10-33911-29498-6,99.139.155.7,33911,10.0.0.10,29498,6,07/07/2026 09:11:41,364065.61518774886,106,23,130238.15127216847,18574.474336279935,1842.9927066816294,491.4647217817678,1228.6618044544196,1211.378761061735,242.275752212347,807.5858407078233,408752.21223983384,354.3317320243897,2844.262618654288,1137.7050474617151,218439.36911264932,7281.312303754978,327659.05366897397,291252.4921501991,1,0,0,0,2120,460,291.1563069347698,63.17542508961986,242.275752212347,1842.9927066816294,1153.5862450267318,210.53798187329812,0,1,1,18,129,0,0.2169811320754717,1153.5862450267318,1228.6618044544196,807.5858407078233,106,130238.15127216847,23,18574.474336279935,29200,29200,104,20,36406.561518774884,72813.12303754977,Infiltration
107.138.196.46-192.168.1.6-44419-512-6,107.138.196.46,44419,192.168.1.6,512,6,07/07/2026 09:11:42,1463.9567625703644,3,1,115.20623230958354,58.02270323426181,57.60311615479177,15.36083097461114,38.40207743652785,87.03405485139271,17.406810970278542,58.02270323426181,118329.27035337847,2732.321132884375,487.9855875234548,195.19423500938194,878.3740575422186,29.27913525140729,1317.561086313328,1171.1654100562916,0,0,0,0,60,20,2049.240849663281,683.0802832210937,15.36083097461114,87.03405485139271,43.30723388596134,9.810312898866982,0,3,1,0,0,0,0.3333333333333333,43.30723388596134,38.40207743652785,58.02270323426181,3,115.20623230958354,1,58.02270323426181,8192,29200,1,20,146.39567625703646,292.7913525140729,PortScan
192.168.1.35-120.112.69.17-26931-4444-6,192.168.1.35,26931,120.112.69.17,4444,6,07/07/2026 09:11:42,234154.52209634127,9,14,1019.4869411798277,738.1295567511506,169.91449019663793,45.310530719103454,113.27632679775863,79.085309651909,15.817061930381797,52.72353976793933,7506.224873196423,98.22573484417613,10643.387368015512,4257.354947206205,140492.71325780475,4683.090441926825,210739.06988670715,187323.61767707302,1,0,0,0,180,280,38.43615711293849,59.78957773123765,15.817061930381797,169.91449019663793,76.41810860569471,30.27639351490965,0,1,0,7,23,0,1.5555555555555556,76.41810860569471,113.27632679775863,52.72353976793933,9,1019.4869411798277,14,738.1295567511506,8192,8192,7,20,23415.452209634128,46830.904419268256,Botnet
192.168.1.35-157.46.68.36-52952-22-6,192.168.1.35,52952,157.46.68.36,22,6,07/07/2026 09:11:42,58500.54985058699,15,14,5684.829355712723,14202.755994347986,568.4829355712723,151.59544948567262,378.98862371418153,1521.7238565372843,304.3447713074568,1014.4825710248562,339955.52863784163,495.7218363599537,2089.305351806678,835.7221407226713,35100.32991035219,1170.0109970117398,52650.49486552829,46800.439880469596,1,0,0,0,300,280,256.4078463930795,239.31398996687423,151.59544948567262,1521.7238565372843,685.7788051745072,317.74697365533734,1,1,0,1,28,0,0.9333333333333333,685.7788051745072,378.98862371418153,1014.4825710248562,15,5684.829355712723,14,14202.755994347986,65535,29200,13,20,5850.0549850586995,11700.109970117399,BENIGN
192.168.1.41-71.246.97.21-35115-53-17,192.168.1.41,35115,71.246.97.21,53,17,07/07/2026 09:11:43,80573.54093119946,12,13,3740.805625479138,7498.534557214895,467.60070318489227,124.6935208493046,311.7338021232615,865.2155258324879,173.04310516649758,576.8103505549919,139491.69979126446,310.2755533773441,3357.2308721333106,1342.8923488533244,48344.124558719675,1611.4708186239893,72516.18683807952,64458.83274495957,1,0,0,0,240,260,148.93226562112517,161.34328775621893,124.6935208493046,865.2155258324879,449.57360730776134,132.53827421586521,1,0,0,2,0,0,1.0833333333333333,449.57360730776134,311.7338021232615,576.8103505549919,12,3740.805625479138,13,7498.534557214895,29200,29200,10,20,8057.354093119946,16114.708186239892,BENIGN
192.168.1.65-114.30.219.60-55205-22-6,192.168.1.65,55205,114.30.219.60,22,6,07/07/2026 09:11:43,282871.2535780459,12,9,4206.428569879433,6869.287274505638,525.8035712349291,140.21428566264777,350.5357141566194,1144.8812124176065,228.97624248352128,763.2541416117376,39154.61788459609,74.23872074086869,14143.562678902294,5657.425071560918,169722.75214682752,5657.425071560918,254584.12822024128,226297.0028624367,1,0,0,0,240,180,42.422126137639246,31.816594603229436,140.21428566264777,1144.8812124176065,527.4150402088129,206.3592137275591,1,1,0,2,20,0,0.75,527.4150402088129,350.5357141566194,763.2541416117376,12,4206.428569879433,9,6869.287274505638,8192,0,10,20,28287.125357804587,56574.250715609174,BENIGN
192.168.1.21-179.117.57.115-54779-8080-6,192.168.1.21,54779,179.117.57.115,8080,6,07/07/2026 09:11:44,146652.77519558094,16,22,3426.6257588961826,7860.586345460613,321.24616489651714,85.66564397240457,214.1641099310114,535.9490690086782,107.18981380173564,357.2993793391188,76965.5541076792,259.1154511008875,3963.588518799485,1585.4354075197941,87991.66511734856,2933.055503911619,131987.49767602285,117322.22015646475,1,0,0,0,320,440,109.10124256879475,150.01420853209277,85.66564397240457,535.9490690086782,297.0318974830736,71.56763470405369,1,1,0,1,37,0,1.375,297.0318974830736,214.1641099310114,357.2993793391188,16,3426.6257588961826,22,7860.586345460613,29200,0,14,20,14665.277519558094,29330.55503911619,BENIGN
81.128.98.70-172.16.0.1-51413-215-6,81.128.98.70,51413,172.16.0.1,215,6,07/07/2026 09:11:44,2241.1811518699815,1,1,51.65049618584854,3.2332109056298375,77.47574427877281,20.660198474339417,51.65049618584854,4.849816358444756,0.9699632716889512,3.2332109056298375,24488.74203929695,892.3865874613722,2241.1811518699815,896.4724607479926,1344.7086911219887,44.82362303739963,2017.0630366829835,1792.9449214959852,0,0,0,0,20,20,446.1932937306861,446.1932937306861,0.9699632716889512,77.47574427877281,27.44185354573919,24.20864264010935,0,1,1,0,0,0,1.0,27.44185354573919,51.65049618584854,3.2332109056298375,1,51.65049618584854,1,3.2332109056298375,65535,29200,0,20,224.11811518699815,448.2362303739963,PortScan
192.168.1.51-202.223.94.42-52228-80-6,192.168.1.51,52228,202.223.94.42,80,6,07/07/2026 09:11:44,18359.349989981485,18,11,7521.75285231613,6337.493618791762,626.8127376930108,167.1500633848029,417.8751584620072,864.2036752897857,172.84073505795715,576.1357835265238,754887.6446426886,1579.5766198599085,655.6910710707673,262.27642842830693,11015.60999398889,367.1869997996297,16523.414990983336,14687.479991985188,1,0,0,0,360,220,980.4268674992535,599.1497523606549,167.1500633848029,864.2036752897857,477.90505072785834,79.1303125322583,1,1,0,1,28,0,0.6111111111111112,477.90505072785834,417.8751584620072,576.1357835265238,18,7521.75285231613,11,6337.493618791762,8192,8192,16,20,1835.9349989981486,3671.869997996297,BENIGN
192.168.1.49-148.97.72.40-44227-22-6,192.168.1.49,44227,148.97.72.40,22,6,07/07/2026 09:11:45,219804.164308321,10,22,2540.9455899801005,22041.093954272048,381.1418384970151,101.63782359920403,254.09455899801006,1502.801860518549,300.56037210370977,1001.8679070123659,111836.09565181272,145.58413895704612,7090.456913171645,2836.1827652686584,131882.4985849926,4396.08328616642,197823.7478774889,175843.3314466568,1,0,0,0,200,440,45.49504342407691,100.0890955329692,101.63782359920403,1502.801860518549,768.1887357578796,373.88667400717793,1,1,0,2,31,0,2.2,768.1887357578796,254.09455899801006,1001.8679070123659,10,2540.9455899801005,22,22041.093954272048,8192,29200,8,20,21980.4164308321,43960.8328616642,BENIGN
192.168.1.66-75.140.127.24-37546-8080-6,192.168.1.66,37546,75.140.127.24,8080,6,07/07/2026 09:11:45,119388.14009547827,17,18,4060.8062885246663,12190.618713794174,358.30643722276466,95.54838325940392,238.87095814850977,1015.8848928161813,203.17697856323625,677.2565952107875,136122.60806912722,293.16144779547994,3511.4158851611255,1404.5663540644503,71632.88405728697,2387.7628019095655,107449.32608593044,95510.51207638263,1,0,0,0,340,360,142.3927032149474,150.76874458053254,95.54838325940392,1015.8848928161813,464.32642863768115,219.19281853113887,1,1,0,1,34,0,1.0588235294117647,464.32642863768115,238.87095814850977,677.2565952107875,17,4060.8062885246663,18,12190.618713794174,65535,0,15,20,11938.814009547828,23877.628019095657,BENIGN
192.168.1.15-172.16.0.1-40418-443-6,192.168.1.15,40418,172.16.0.1,443,6,07/07/2026 09:11:46,222091.42151454432,16,14,6192.52875849778,11217.08206412452,580.5495711091669,154.8132189624445,387.0330474061112,1201.8302211561986,240.3660442312397,801.2201474374657,78389.3889457688,135.07950822871095,7658.324879811873,3063.3299519247494,133254.85290872658,4441.828430290886,199882.27936308988,177673.13721163548,1,0,0,0,320,280,72.04240438864583,63.03710384006511,154.8132189624445,1201.8302211561986,580.3203607540767,207.09355001567724,1,1,0,1,29,0,0.875,580.3203607540767,387.0330474061112,801.2201474374657,16,6192.52875849778,14,11217.08206412452,8192,0,14,20,22209.142151454434,44418.28430290887,BENIGN
137.162.120.136-192.168.1.5-25522-80-6,137.162.120.136,25522,192.168.1.5,80,6,07/07/2026 09:11:46,15145.761321082418,162,1,51022.64585682001,50.371323343332726,472.4319060816668,125.98184162177782,314.95460405444453,75.55698501499909,15.111397002999817,50.371323343332726,3372099.698221926,10762.086932738679,93.49235383384209,37.39694153353684,9087.456792649451,302.91522642164836,13631.185188974177,12116.609056865935,0,0,0,0,3240,20,10696.061859531694,66.02507320698575,15.111397002999817,472.4319060816668,313.33139374333336,132.2916403555559,0,145,0,0,3,0,0.006172839506172839,313.33139374333336,314.95460405444453,50.371323343332726,162,51022.64585682001,1,50.371323343332726,65535,29200,160,20,1514.5761321082418,3029.1522642164837,DDoS
192.168.1.29-151.50.117.1-56639-80-6,192.168.1.29,56639,151.50.117.1,80,6,07/07/2026 09:11:46,261545.90516698238,12,18,1215.738963844256,11387.506312556787,151.967370480532,40.52463212814187,101.31158032035466,948.9588593797323,189.79177187594647,632.6392395864882,48187.5075366008,114.70261780946898,9018.82431610284,3607.5297264411365,156927.54310018942,5230.918103339648,235391.31465028416,209236.72413358593,1,0,0,0,240,360,45.88104712378759,68.8215706856814,40.52463212814187,948.9588593797323,420.10817588003476,265.66382963306677,1,1,0,4,29,0,1.5,420.10817588003476,101.31158032035466,632.6392395864882,12,1215.738963844256,18,11387.506312556787,65535,0,10,20,26154.59051669824,52309.18103339648,BENIGN
192.168.1.24-204.97.29.76-34555-443-6,192.168.1.24,34555,204.97.29.76,443,6,07/07/2026 09:11:47,4366.240367263049,14,16,5966.415568488824,11501.102181325854,639.2588109095168,170.46901624253783,426.17254060634457,1078.2283294992988,215.64566589985975,718.8188863328659,4000585.464964697,6870.8997848428835,150.56001266424306,60.22400506569723,2619.7442203578294,87.32480734526098,3929.616330536744,3492.992293810439,1,0,0,0,280,320,3206.4198995933457,3664.4798852495383,170.46901624253783,1078.2283294992988,582.2505916604892,146.32317286326065,1,1,0,1,29,0,1.1428571428571428,582.2505916604892,426.17254060634457,718.8188863328659,14,5966.415568488824,16,11501.102181325854,29200,0,12,20,436.6240367263049,873.2480734526098,BENIGN
192.168.1.28-10.0.0.10-59642-53-17,192.168.1.28,59642,10.0.0.10,53,17,07/07/2026 09:11:47,108190.92798945504,14,22,5874.013669337732,7591.622193227417,629.3586074290426,167.82896198107807,419.57240495269514,517.6106040836875,103.52212081673748,345.07373605579164,124461.78355987105,332.7450893434317,3091.169371127287,1236.4677484509148,64914.55679367302,2163.818559789101,97371.83519050953,86552.74239156404,1,0,0,0,280,440,129.4008680780012,203.34422126543046,103.52212081673748,629.3586074290426,374.0454406268097,37.24933444845175,1,0,0,1,0,0,1.5714285714285714,374.0454406268097,419.57240495269514,345.07373605579164,14,5874.013669337732,22,7591.622193227417,29200,0,12,20,10819.092798945505,21638.18559789101,BENIGN
192.168.1.11-65.107.72.117-55502-80-6,192.168.1.11,55502,65.107.72.117,80,6,07/07/2026 09:11:48,38405.98300725413,10,13,3804.180997307665,13568.500660999916,570.6271495961498,152.1672398923066,380.4180997307665,1565.596230115375,313.119246023075,1043.7308200769166,452343.1064119938,598.8650256824765,1745.7265003297332,698.2906001318934,23043.589804352476,768.1196601450827,34565.38470652872,30724.786405803305,0,0,0,0,200,260,260.37609812281585,338.4889275596606,152.1672398923066,1565.596230115375,755.3339851438079,331.6563601730751,1,1,0,0,22,0,1.3,755.3339851438079,380.4180997307665,1043.7308200769166,10,3804.180997307665,13,13568.500660999916,29200,0,8,20,3840.598300725413,7681.196601450826,BENIGN
51.179.59.198-10.0.0.10-55439-43-6,51.179.59.198,55439,10.0.0.10,43,6,07/07/2026 09:11:48,2119.621468264439,2,0,35.51798564594497,0.0,26.638489234458724,7.103597129188994,17.758992822972484,28.956286468166603,5.791257293633321,19.304190978777736,16756.758778739557,943.5647024454863,2119.621468264439,847.8485873057757,1271.7728809586633,42.392429365288784,1907.6593214379952,1695.6971746115514,0,0,0,0,40,0,943.5647024454863,0.0,5.791257293633321,28.956286468166603,17.758992822972484,0.7725990779026262,0,2,0,0,0,0,0.0,17.758992822972484,17.758992822972484,19.304190978777736,2,35.51798564594497,0,0.0,65535,29200,0,20,211.96214682644393,423.92429365288785,PortScan
65.107.72.117-192.168.1.6-36848-22-6,65.107.72.117,36848,192.168.1.6,22,6,07/07/2026 09:11:48,138594.17601438734,26,29,3061.6131940517803,3266.7432257954874,176.63153042606424,47.10174144695047,117.75435361737617,168.96947719631834,33.793895439263665,112.64631813087888,45661.05591038924,396.84207216824535,2566.558815081247,1026.6235260324988,83156.5056086324,2771.8835202877467,124734.7584129486,110875.34081150987,1,0,0,0,520,580,187.59807047953416,209.2440016887112,33.793895439263665,176.63153042606424,115.06102581540486,2.554017743248643,0,1,1,15,55,0,1.1153846153846154,115.06102581540486,117.75435361737617,112.64631813087888,26,3061.6131940517803,29,3266.7432257954874,65535,8192,24,20,13859.417601438734,27718.835202877468,BruteForce
192.168.1.36-141.236.235.165-35316-8088-6,192.168.1.36,35316,141.236.235.165,8088,6,07/07/2026 09:11:49,879492.1815203315,19,10,1352.4111591130018,790.8649159800361,106.76930203523699,28.471813876063198,71.179534690158,118.62973739700543,23.725947479401086,79.08649159800362,2436.9472749468564,32.9735733976273,31410.435054297555,12564.174021719024,527695.3089121989,17589.84363040663,791542.9633682984,703593.7452162653,1,0,0,0,380,200,21.60337567430754,11.370197723319757,23.725947479401086,118.62973739700543,73.90607155493234,3.9534784539228127,0,1,0,4,29,0,0.5263157894736842,73.90607155493234,71.179534690158,79.08649159800362,19,1352.4111591130018,10,790.8649159800361,8192,8192,17,20,87949.21815203317,175898.43630406633,Botnet
157.46.68.36-10.0.0.10-44631-731-6,157.46.68.36,44631,10.0.0.10,731,6,07/07/2026 09:11:49,1939.4020690546631,1,0,25.225737368427083,0.0,37.83860605264063,10.090294947370834,25.225737368427083,60.10277147149788,12.020554294299576,40.06851431433192,13006.966307261417,515.6228385831502,1939.4020690546631,775.7608276218652,1163.6412414327979,38.788041381093265,1745.4618621491968,1551.5216552437305,0,0,0,0,20,0,515.6228385831502,0.0,10.090294947370834,60.10277147149788,25.225737368427083,7.421388472952419,0,1,0,0,0,0,0.0,25.225737368427083,25.225737368427083,40.06851431433192,1,25.225737368427083,0,0.0,29200,0,0,20,193.9402069054663,387.8804138109326,PortScan
192.168.1.12-108.189.240.175-51871-22-6,192.168.1.12,51871,108.189.240.175,22,6,07/07/2026 09:11:50,16208.46567562128,12,21,3470.7261987780835,21140.700055844416,433.84077484726043,115.69087329260279,289.22718323150696,1510.050003988887,302.01000079777737,1006.700002659258,1518430.3528272815,2035.9730933467947,506.514552363165,202.60582094526603,9725.079405372768,324.1693135124256,14587.619108059152,12966.772540497026,0,0,0,0,240,420,740.3538521261071,1295.6192412206874,115.69087329260279,1510.050003988887,745.8007955946213,358.7364097138755,1,1,0,0,32,0,1.75,745.8007955946213,289.22718323150696,1006.700002659258,12,3470.7261987780835,21,21140.700055844416,65535,8192,10,20,1620.8465675621283,3241.6931351242565,BENIGN
66.183.190.229-192.168.1.5-17765-80-6,66.183.190.229,17765,192.168.1.5,80,6,07/07/2026 09:11:50,18566.188488913333,298,3,225975.1678740634,20.853366894246165,1137.45889869495,303.32237298532,758.3059324633,10.426683447123082,2.0853366894246164,6.951122298082055,12172451.086334147,16212.266733139113,61.88729496304444,24.754917985217777,11139.713093347998,371.32376977826664,16709.569640022,14852.950791130666,1,0,0,0,5960,60,16050.682679320451,161.58405381866226,2.0853366894246164,1137.45889869495,750.8173463154739,375.67740508260897,0,268,0,1,2,0,0.010067114093959731,750.8173463154739,758.3059324633,6.951122298082055,298,225975.1678740634,3,20.853366894246165,8192,8192,296,20,1856.6188488913333,3713.2376977826666,DDoS
192.168.1.31-179.32.152.109-42074-443-6,192.168.1.31,42074,179.32.152.109,443,6,07/07/2026 09:11:50,146214.944333378,17,24,9345.676307606805,14114.047554397157,824.6184977300122,219.8982660613366,549.7456651533415,882.1279721498223,176.42559442996446,588.0853147665482,160446.826888738,280.4090935227372,3655.3736083344497,1462.14944333378,87728.96660002679,2924.29888666756,131593.4499000402,116971.9554667024,0,0,0,0,340,480,116.2671851191837,164.14190840355346,176.42559442996446,882.1279721498223,572.1883868781455,19.169824806603344,1,1,0,0,40,0,1.411764705882353,572.1883868781455,549.7456651533415,588.0853147665482,17,9345.676307606805,24,14114.047554397157,8192,0,15,20,14621.4944333378,29242.9888666756,BENIGN
192.168.1.44-179.32.152.109-48003-80-6,192.168.1.44,48003,179.32.152.109,80,6,07/07/2026 09:11:51,696010.1221721125,18,18,5181.4929816981985,8619.366280885652,431.7910818081832,115.1442884821822,287.8607212054555,718.2805234071376,143.6561046814275,478.85368227142504,19828.532406273127,51.72338569969499,19886.003490631785,7954.401396252714,417606.0733032675,13920.20244344225,626409.1099549013,556808.09773769,1,0,0,0,360,360,25.861692849847493,25.861692849847493,115.1442884821822,718.2805234071376,383.35720173844027,95.49648053298478,1,1,0,1,35,0,1.0,383.35720173844027,287.8607212054555,478.85368227142504,18,5181.4929816981985,18,8619.366280885652,29200,29200,16,20,69601.01221721125,139202.0244344225,BENIGN
48.17.24.56-10.0.0.10-48890-698-6,48.17.24.56,48890,10.0.0.10,698,6,07/07/2026 09:11:51,1741.8210863811046,2,1,29.180108823087487,20.54737711779811,21.885081617315613,5.836021764617498,14.590054411543743,30.821065676697167,6.164213135339433,20.54737711779811,28549.13534443537,1722.3353325185376,870.9105431905523,348.3642172762209,1045.0926518286626,34.836421727622096,1567.6389777429943,1393.4568691048837,0,0,0,0,40,20,1148.2235550123585,574.1117775061792,5.836021764617498,30.821065676697167,16.575828646961867,2.9786613531271833,0,2,1,0,0,0,0.5,16.575828646961867,14.590054411543743,20.54737711779811,2,29.180108823087487,1,20.54737711779811,8192,0,0,20,174.18210863811046,348.3642172762209,PortScan
192.168.1.56-183.60.184.167-33393-53-17,192.168.1.56,33393,183.60.184.167,53,17,07/07/2026 09:11:52,102444.00927253689,18,17,5466.505757743387,11594.881574581663,455.5421464786156,121.47790572763084,303.6947643190771,1023.0777859924997,204.6155571984999,682.0518573283331,166543.53391163945,341.6500413107394,3013.059096251085,1205.2236385004342,61466.40556352213,2048.880185450738,92199.6083452832,81955.20741802952,1,0,0,0,360,340,175.70573553123742,165.944305779502,121.47790572763084,1023.0777859924997,487.4682094950015,189.178546504628,1,0,0,2,0,0,0.9444444444444444,487.4682094950015,303.6947643190771,682.0518573283331,18,5466.505757743387,17,11594.881574581663,8192,8192,16,20,10244.40092725369,20488.80185450738,BENIGN
200.50.203.175-192.168.1.6-42665-22-6,200.50.203.175,42665,192.168.1.6,22,6,07/07/2026 09:11:52,148047.91100789656,35,18,5415.024502997128,1912.8001847848752,232.0724786998769,61.88599431996718,154.71498579991794,159.4000153987396,31.88000307974792,106.26667693249307,49496.305877569284,357.9922177839652,2847.0752116903186,1138.8300846761274,88828.74660473793,2960.9582201579315,133243.1199071069,118438.32880631725,1,0,0,0,700,360,236.40995514035438,121.58226264361082,31.88000307974792,232.0724786998769,138.2608431656982,24.224154433712435,0,1,1,21,53,0,0.5142857142857142,138.2608431656982,154.71498579991794,106.26667693249307,35,5415.024502997128,18,1912.8001847848752,29200,8192,33,20,14804.791100789656,29609.582201579313,BruteForce
192.168.1.58-94.243.242.146-56023-80-6,192.168.1.58,56023,94.243.242.146,80,6,07/07/2026 09:11:52,231067.7858454284,12,20,4385.241287552727,16005.389844600522,548.1551609440909,146.1747095850909,365.4367739627273,1200.4042383450392,240.08084766900782,800.2694922300261,88245.23529988492,138.48750003345873,7453.799543400916,2981.5198173603667,138640.67150725704,4621.355716908568,207961.00726088558,184854.22867634275,1,0,0,0,240,400,51.93281251254702,86.5546875209117,146.1747095850909,1200.4042383450392,637.207222879789,217.41635913364942,1,1,0,1,31,0,1.6666666666666667,637.207222879789,365.4367739627273,800.2694922300261,12,4385.241287552727,20,16005.389844600522,8192,0,10,20,23106.778584542844,46213.55716908569,BENIGN
114.30.219.60-192.168.1.5-32786-80-6,114.30.219.60,32786,192.168.1.5,80,6,07/07/2026 09:11:53,15061.622709049278,435,0,450144.1892189548,0.0,1552.221342134327,413.9256912358205,1034.8142280895513,69.44131534360803,13.888263068721605,46.294210229072014,29886832.11062647,28881.350197322674,34.70419979043612,13.881679916174448,9036.973625429566,301.23245418098554,13555.46043814435,12049.298167239423,0,0,0,0,8700,0,28881.350197322674,0.0,13.888263068721605,1552.221342134327,1034.8142280895513,494.2600089302396,0,391,2,0,1,0,0.0,1034.8142280895513,1034.8142280895513,46.294210229072014,435,450144.1892189548,0,0.0,29200,8192,433,20,1506.162270904928,3012.324541809856,DDoS
189.112.93.57-192.168.1.5-35860-80-6,189.112.93.57,35860,192.168.1.5,80,6,07/07/2026 09:11:53,18527.797382033306,239,0,161610.56486999142,0.0,1014.2922481380215,270.47793283680573,676.1948320920143,60.19358345641493,12.038716691282985,40.12905563760995,8722599.968990793,12899.536575878254,77.8478881598038,31.139155263921523,11116.678429219983,370.55594764066615,16675.017643829975,14822.237905626645,1,0,0,0,4780,0,12899.536575878254,0.0,12.038716691282985,1014.2922481380215,676.1948320920143,318.0328882272022,0,215,0,1,2,0,0.0,676.1948320920143,676.1948320920143,40.12905563760995,239,161610.56486999142,0,0.0,29200,8192,237,20,1852.7797382033307,3705.5594764066614,DDoS
